regWait,triageWait,doctorWait,LOS,ClerkUtil,NurseUtil,DoctorUtil,regWait_low,triageWait_low,doctorWait_low,LOS_low,regWait_medium,triageWait_medium,doctorWait_medium,LOS_medium,regWait_high,triageWait_high,doctorWait_high,LOS_high,scenario
8.27676279499959,0.17147042882454222,305.40490478816565,344.76767071449285,0.3908112461558873,0.2265036283808691,0.9895998199620251,6.046375656194837,0.2457689249023494,490.07773982475805,520.8487583258654,11.236589542313657,0.10046837723611693,105.59911444274225,150.65698028460423,9.817304031908506,0.014639883978809528,8.133108140091615,75.728974741523,n2d3
6.62605528078702,0.16680398519045186,212.25781709902398,249.14190714504468,0.3548240157741738,0.20123741045200877,0.8527666916339277,4.932984877857153,0.23962876124689325,346.3096454763689,373.30416429752984,8.690346266633313,0.10465194154344168,82.7337794634457,126.8874779291996,7.599594834557365,0.016591868509317466,6.474094403674197,67.68343538500567,n2d3
7.9213396079227545,0.1811237469353828,173.6951173765829,211.38136825182,0.38728528810153295,0.21587725888272946,0.8903418596673789,5.804079194553928,0.2665286740336537,276.98954032601785,304.88834148826567,10.4130263297269,0.09974638178359285,70.48396200428849,114.62623324076529,10.393497649248005,0.015554876727485123,8.06876566168797,75.62903464517258,n2d3
6.608354591427976,0.17719198021640206,196.1495443581268,232.72881836085796,0.367761457948164,0.20725118888154018,0.8687010478136973,4.9246166221566225,0.25981643993007625,325.07622126278704,352.19913727033986,8.583798648134463,0.10132965768491972,66.72876986674336,108.80651351847186,8.07716977503456,0.016591868509317466,9.099354923080933,75.90722581628863,n2d3
7.064197448953572,0.1742193095062275,207.908938877183,244.70414583115587,0.38560196117463014,0.2176948107520151,0.924278186899289,5.388522621178324,0.2492790883399356,334.6741045370048,363.2328044890971,9.254692672588392,0.10132965768491972,67.2849169158233,111.22518413368809,8.251535844329858,0.015554876727485123,8.947854244844137,66.5136467334094,n2d3
7.845133048251362,0.17688206843037657,282.8058745841551,322.4220800692979,0.3892104523872234,0.21966290651223322,0.9902252528948255,5.798124509135529,0.25519372481204766,453.82639803733304,484.5027610944776,10.494084908630617,0.09974638178359285,113.64727676065755,156.67693607514968,9.53137684142937,0.015554876727485123,8.138604169843333,83.82886784332942,n2d3
7.57199015344018,0.17831496741165234,211.1792674614911,248.23679498183571,0.3869564442564239,0.21647062500106432,0.9034425220707237,5.602750676438598,0.25951231774295536,347.2107480237329,374.10204113634535,10.034256982418356,0.09974638178359285,67.60095876653608,112.35936581733692,9.292204764911759,0.015554876727485123,7.591167853181719,72.789015823307,n2d3
7.102289119275475,0.1752116116106195,201.36186904673337,238.2283416705988,0.38752851673486366,0.21685802242221666,0.9055684276232002,5.533800259164034,0.25547555146996576,335.76231899102845,363.25130439246453,9.11750896997872,0.09974638178359285,61.80240535453533,106.69192639735387,8.060220662103262,0.015554876727485123,8.332941126913799,65.98233220149783,n2d3
8.46799578275236,0.18963244141253133,224.31143980360258,262.18420518847194,0.3904305034181376,0.21818234078707538,0.9173584939371692,6.138737845551163,0.27796162841268834,365.1283600488663,392.7605686436479,11.31986359036697,0.10203819563043481,69.73310447546999,116.42307650351331,11.03607217550109,0.015554876727485123,6.524317159879558,69.93156191320082,n2d3
8.057761519510041,0.17830981011539818,199.04613876547282,235.794945988085,0.38677766297508265,0.21637061143032554,0.8783535938735881,6.0185562472307765,0.25950277125839977,318.0057719382244,345.2545356643833,10.59778966343506,0.09974638178359285,72.30288892655206,116.85009615549748,9.877979918450613,0.015554876727485123,7.1312932312399795,68.49925597018299,n2d3
9.192112790665995,0.1759274096279625,211.5530302053487,250.58790700092553,0.38636432750456245,0.21678112045769252,0.9178963879725006,6.7468863425073335,0.2535324119923179,342.5798903624179,371.2357310929547,12.130134818317664,0.10203819563043481,75.25582680918374,121.71950526936797,11.805730062991486,0.015554876727485123,6.926603753237085,76.53947650339336,n2d3
8.174346561425704,0.17782513968234342,178.83906063947447,216.6096829886784,0.3812996564204955,0.2113225441814278,0.8835412522545004,6.118063047870551,0.2611458090431909,297.9927066728725,325.8983464481055,10.563974675820234,0.09974638178359285,58.88580161346589,102.80804418520032,10.182428867595313,0.016591868509317466,7.492061892295904,75.57500471613643,n2d3
