regWait,triageWait,doctorWait,LOS,ClerkUtil,NurseUtil,DoctorUtil,DoctorUtil_high,DoctorUtil_medium,DoctorUtil_low,doctorWait_mce,LOS_mce,doctorWait_normal,LOS_normal,regWait_low,triageWait_low,doctorWait_low,LOS_low,regWait_medium,triageWait_medium,doctorWait_medium,LOS_medium,regWait_high,triageWait_high,doctorWait_high,LOS_high
16.456453559168246,0.5115578258036153,150.13579934290448,200.97162013559824,0.4723971180186308,0.2869105715267738,0.5354433723064459,0.29979731241912083,0.6566341482906562,1.0,79.6095801332787,172.48627246225374,159.27808701822633,204.66416520436516,13.493756520521142,0.6042006962427147,258.72292264620364,297.03652230640773,16.0701760160147,0.3331118674875865,77.98180131361602,129.67061237064948,26.76528839015229,0.6071281803848771,14.173009294984915,97.0689345120017
5.436634950256306,1.081810686701779,153.00122586623044,192.2017637637429,0.39594874560777105,0.27605229767844475,0.4675216472527857,0.26120819664866585,0.5410847662487897,0.9393357610731377,129.9543392701908,195.07521218138268,156.78750009272264,191.7296972379877,4.328155191580965,1.3618468343203987,287.93882116817326,316.3740792845699,3.943567358652637,0.5804720389660015,11.43417676292419,52.47764343906049,12.660053505844285,1.149178625049982,27.516103267263624,97.8985983827187
4.444411946725756,0.6740128179847292,71.36708491129669,108.7695661252897,0.3280072139334697,0.2977275167313807,0.4846517828599304,0.36243510867027945,0.5534277244127207,0.7137499223233026,48.10020193980224,109.4158554016258,74.76017201130627,108.675315605824,2.4615484225580886,1.007882698041999,128.93311321357945,151.36723263358726,4.575409918451703,0.4718218627043261,33.401110634342814,74.83688843377763,8.171803363551385,0.30238309642805916,9.703362272622808,71.12941485782399
7.472608457354601,0.3183179353366672,169.79907508498485,213.862856414107,0.432368981021638,0.3136578339680118,0.5665306854986878,0.28097620870431117,0.7781277434395966,1.0,135.52434195865382,208.39684898098645,175.7799009996466,214.81665636887965,7.392869234640337,0.49293185085037466,298.3051038913851,332.3445293808958,5.782985195881049,0.1323714975841722,94.84551684921153,139.31994848771672,12.150802841457633,0.24889352532558665,20.26333416226853,91.67340621937258
7.91430548178684,1.772917458618216,160.88731161572764,203.516561611133,0.3928260869897337,0.2831995955997708,0.5208655632890695,0.2630568383326331,0.6885868326681647,0.9588491994001882,91.64038459399238,161.7187791362119,174.2591320061317,211.58785753732457,8.291822189486348,2.975098012787988,322.3155301872262,356.03495942818915,5.660068813347015,0.6120978629315622,22.871195025836037,65.50711683426259,12.80729446129175,1.1529461820918396,32.06643220506199,104.00438272919432
11.103129519507563,1.4413765068944069,198.54608251648284,246.81856506683576,0.44209821136168403,0.2999515377567778,0.5021441318163543,0.2777842940964805,0.5897559543043424,1.0,45.27619152000428,136.18347889945525,217.15742642319813,260.2528255300176,9.209319720866292,1.6370940628211113,382.6947556742903,418.25475211935094,9.516823019793659,0.5769212771511689,21.748260466792182,70.48897360269271,22.131342617571946,2.6953572251401736,34.76123750805511,120.63084130686997
3.3211217322139683,1.2713873964502855,135.1581296589586,177.52427742150343,0.470354585586522,0.338816958763743,0.5706498918232036,0.3512585297808324,0.6935924200513592,0.9829389214940059,116.5194016156526,176.6141367966418,137.62683536005875,177.6448258486374,2.4365687103001448,1.3280273147639035,264.1017091151111,294.267003330645,3.906615267090358,1.084615162700827,48.32369543490255,91.58735236420623,4.767594927247838,1.5006552756371008,33.11238191937897,101.42473837003445
5.619889658186762,1.0652909257347878,160.79337882475107,202.16681797607504,0.3485553773681474,0.2502695172972646,0.4554771512720215,0.3102460604650735,0.43161427861313945,0.9388961690106296,29.156399736457125,96.67125387841047,180.6433994809224,218.07487922889743,4.2031338607738995,0.9342383849717145,326.8758497456559,358.06156351412653,6.177481044639099,1.3542452898983561,10.76189006161912,52.09009311945044,8.537190694719577,0.9340628869854064,19.686600825054814,85.02337302884997
4.09855690092037,1.7046935955047458,190.41853457840827,232.78674667879764,0.37169452044659845,0.27549488290496904,0.5367354001144548,0.3175095161559222,0.633941926109481,1.0,83.26018370900057,149.04103197163096,208.67514250430744,247.05453511038908,3.4843824121036766,2.6565706571496404,360.11323107614777,392.60247773674246,3.5771523727040044,0.7339426487515419,69.41707219524812,111.4186094429123,6.939852125862058,0.9181103751327327,47.03404642414934,113.33801079772084
10.245247498645213,0.8561607962462724,137.079609950561,185.1800291520648,0.46766324988977986,0.2974237805515349,0.5576480183843331,0.33639398720776525,0.6782918117434134,0.9801225251958757,79.293414496275,153.1605735553506,145.9401599202182,190.0896790102277,7.897860988841222,1.1843838346395852,240.62912509111345,277.0207228253524,9.881374027111812,0.6051820328345928,100.3841726624264,147.59977504408425,16.40551750725839,0.598516434216536,9.28856939661425,81.90718965992431
