regWait,triageWait,doctorWait,LOS,ClerkUtil,NurseUtil,DoctorUtil
8.36523930151801,0.17779418135202096,203.1429325019552,241.41763910579607,0.3864120304493803,0.21616606980158598,0.9059263045516431
2.1607225325545913,0.28541928387206844,166.31308021425644,199.8279367336163,0.3241456549438771,0.2339721412253457,0.8082855274830286
2.2624266209443094,0.1785386294541437,291.9393269225535,326.866812458967,0.3300344416788752,0.24393595480386882,0.9079526719312367
3.135479401886821,1.4323886521545854,199.8081216682254,236.14963611860645,0.34528553925712663,0.2406983671655942,0.8778284932960997
2.0757250461934067,0.28079501242751037,229.11019108431572,263.08467167507126,0.3133126964693535,0.20010985035376186,0.8834293042166159
5.793365112122311,0.5371218176035236,225.19750952077172,262.54501555581385,0.33888367463971686,0.22971956720896353,0.8908133750358697
3.765066936752537,0.526302878407709,328.67870576795593,365.5653304545293,0.38770982934242526,0.2630364405028819,0.9999999999999991
1.6887534535168696,0.30662399115190636,137.6744809388914,169.29252996890017,0.2968291465740023,0.2158283009905374,0.7329240769449981
2.0944179892954606,0.2646491540414659,259.83098740562156,294.27659820449674,0.32110925296223025,0.22737528417360336,0.869988612724366
1.9625003738546158,0.8587399664481451,338.51105654333685,376.7599463051548,0.3519336225914002,0.26624229235613883,0.9952430060592642
3.3100262558243037,0.2204522388798249,236.1206187987919,270.4477922692313,0.38562196688646183,0.26707975841675413,0.9133481341991646
2.910551449870277,0.3964688087098233,181.1294781216271,214.22066288024305,0.3327920691124665,0.2380243317112134,0.8456508097128582
3.750757750531785,0.4523996255630279,378.3850355833402,414.8595573344965,0.4508007234517211,0.2607655040779218,0.9844719721731415
2.5780825226212922,0.19335259295804602,316.1788659268048,348.53388800974426,0.3587919547233182,0.22510421806080264,0.9229711890097391
11.417811274937302,0.386653871102396,350.7835856788993,398.4976180396012,0.4595773861540739,0.26658414546585923,0.9833398529799986
4.5373524611194584,0.16251436674868322,236.16831023263583,272.44713204314644,0.36282303882129824,0.2455899959987911,0.9048663322117102
7.396122249999073,0.3274743260219863,256.9549101255622,296.5253257447205,0.3732784834758158,0.24406026965348995,0.895737785239128
1.9977672269582556,0.6447089952789664,207.28855745738116,242.43010420680926,0.3758962481068457,0.2560184385996483,0.9942507289345136
2.5893854084981918,0.4159326220318567,251.62483050976536,286.01398995678574,0.37963974976684567,0.2647755110819943,0.9657760762042337
3.976469406282498,0.13767414009660087,176.42768515235093,209.55551446787385,0.35072748176183915,0.2151092655605002,0.7982419555117987
2.4448247787934165,0.802548354246168,310.02398897724095,345.68102934776556,0.3877545998820033,0.3085450054047628,0.9921776442288529
4.264652343183992,0.19800292157975574,99.93077179027433,132.79116671090497,0.3655034482193381,0.21341597775366977,0.799040427175815
1.701364945964523,0.19352840059655166,279.5274855461018,314.7137591250655,0.31773266743914386,0.2452678843261982,0.9224354655822506
2.8984120045219925,0.3212496815573929,170.29388204396136,203.34299023339446,0.3664630948055427,0.23258570346921853,0.8014765842833828
8.029845635876633,0.4873625563870685,215.39579664459404,253.60670699511365,0.46866176520554725,0.2934382657729746,0.9627819497369052
2.3205866853388617,0.4059451921427017,224.90413011804242,256.77573214541343,0.3710522650634162,0.2407386232638117,0.8670901490516232
3.268320354687676,0.0832429015876124,184.6792527365251,218.008135113135,0.3720151092617805,0.20418975101105769,0.8482373308904846
1.5834899453809048,0.3105926506604589,157.88648692800524,190.03310376973926,0.31760608120630207,0.1996711584689911,0.7830420504027802
2.038539872521081,0.4167875820278132,244.88333812407953,278.26702680403287,0.325300825788653,0.22782322062643032,0.8545757494800892
1.9187573545932641,0.18139685427387364,225.94137689381154,260.48891685193666,0.33521380759516445,0.21198374631373748,0.8432867141246995
11.5778115293078,0.5869918853777268,391.5970960523352,441.06123145679646,0.44922833845318993,0.2749969588731586,0.9999999999999999
1.5287721981875444,0.30202285177104304,214.57051657929577,248.93002102117723,0.3360520997080272,0.25363340495595077,0.918465953021148
4.092319489662025,0.6375710940561401,293.6928483118903,329.9756443597506,0.3597360795456798,0.23531708909439267,0.9092726670852289
3.4878327208516655,0.2977646209690532,187.55473289528172,222.58219664496,0.34149870139795857,0.2193675821015327,0.8631992376522336
5.869672430732827,0.17068258135829198,292.0183553707646,326.75594897553805,0.4001740803758072,0.2491814781849381,0.8579748767427565
1.928458423055754,0.167880445140806,86.64882763531438,117.54150114928949,0.35157483473306056,0.20347170598932632,0.7862224886369925
7.893244120079399,0.48296588471900276,154.1728043220732,191.89217978378304,0.4320104634334986,0.22627439089510082,0.8655422287454941
4.911594786220968,0.482891067446167,247.29334548335504,282.569553353772,0.3657432906067536,0.23094906061675727,0.8530320991542909
2.844042834893439,0.3138946745532927,380.87388162455846,418.95022872285267,0.37855131795570124,0.28109631941413127,0.9966072394700075
4.816489937731132,0.7519264200464494,206.17348755709182,244.0818272012675,0.37454016977683824,0.25650512618357246,0.929641899159023
3.2182303212794725,0.6007556927141388,182.99414253573755,217.7213688504473,0.3803163576571326,0.24374125970040683,0.9005452070121233
1.8965953925672296,0.25112297072239204,188.8082788918164,221.63789518688117,0.36136535182777313,0.21222297806567528,0.8345447945644242
2.677672034700746,0.6287842550283306,224.8344641250939,259.0670026028656,0.3429042783198548,0.26086881585870614,0.8815389055997803
4.802794614951428,1.2129268280885959,286.348348016097,324.2020312463322,0.3366278249251333,0.28907309170302,0.8636449064936612
6.257186271821182,0.4177594685608618,275.725690088743,311.9289065800309,0.4070974573842319,0.28347025968133255,0.9387060961123019
8.298582518450239,0.6687515403996888,314.83976013584885,353.72063152011634,0.3951024578137745,0.2675311804198626,0.9787967270760828
4.527348075454484,0.3825157132997444,330.8203944858845,366.3468257524262,0.409852177724901,0.28116709529606065,0.9874540099043575
3.51019163277476,0.3008805714290046,184.8598482275506,219.31765510182709,0.3318509408471344,0.2430429847100129,0.7718868642864036
