regWait,triageWait,doctorWait,LOS,ClerkUtil,NurseUtil,DoctorUtil,doctorWait_mce,LOS_mce,doctorWait_normal,LOS_normal,regWait_low,triageWait_low,doctorWait_low,LOS_low,regWait_medium,triageWait_medium,doctorWait_medium,LOS_medium,regWait_high,triageWait_high,doctorWait_high,LOS_high
16.456453559168246,0.5115578258036153,327.8206183398868,378.05275036774736,0.4723971180186308,0.2869105715267738,0.992040773383371,129.4867504738248,224.7756622746118,355.5596208386368,399.49010534580833,13.493756520521142,0.6042006962427147,683.4105531512563,716.5222753612461,16.0701760160147,0.3331118674875865,130.14400047381832,181.28957874663857,26.76528839015229,0.6071281803848771,27.312688887145548,110.88649458231156
5.436634950256306,1.081810686701779,351.23224758514255,392.32345088225577,0.3972212543345934,0.27693948058217127,0.9535024462219011,199.42185993965083,268.04056338264473,377.88597976717557,414.14411051959195,4.328155191580965,1.3618468343203987,675.1719866018268,704.6475430701687,3.943567358652637,0.5804720389660015,68.26371394601826,110.83345501884237,12.660053505844285,1.149178625049982,39.177725008063796,110.87469242759558
4.582895247836934,0.5046255881621036,295.06465474001385,332.81413229197534,0.34476871923148017,0.3076169551546039,0.9652733512617768,165.96704546829105,232.42224258261817,313.7615498759185,347.35364735333064,2.488370193449219,0.35581440734050224,551.2426135322474,573.6081211813143,4.74416952266722,0.6294799050444192,131.24137849543047,173.07269303662676,8.487647043580177,0.6209073105298684,17.940621359629894,80.36010897179331
7.409724991930028,0.5490471796904569,298.11040171582215,342.78206375237977,0.4378538226137071,0.32571735050033573,0.9772746369137372,126.6483075600826,200.20460977156958,331.2501341997047,370.33905065623384,7.051748171104758,0.8286116051180588,836.3218021009342,863.3195627158127,5.896433537478958,0.29943850386200815,94.76403004597407,139.72165227646596,12.498898827563853,0.3173329718705222,35.9684963100153,107.68565618287197
7.91430548178684,2.9941250366948466,289.36863814680873,332.8908783520663,0.38600956052983143,0.3074599894673505,0.9708603104218495,123.43977344638193,197.17475154246563,322.0103820223025,359.58913280641394,8.291822189486348,3.845775086005407,703.0454804257419,731.2846985943962,5.660068813347015,2.408243361189185,70.46399796523365,115.24005980471853,12.80729446129175,1.9182813171271915,31.540680405380403,104.51915525678271
11.103129519507563,0.8438489217108152,333.0005256711004,380.108187630854,0.44209821136168403,0.2843223997642519,0.9879326488409007,100.35255296625667,196.65648161879858,361.2506366424027,402.38446621803206,9.209319720866292,1.02738184505773,617.3413571421027,652.0348501826779,9.516823019793659,0.1631316452459808,64.88457099782673,111.24080443384281,22.131342617571946,1.7183465774570776,47.08586502161487,134.08231000466026
3.3211217322139683,2.6823025854372107,402.35304380999725,445.55298038675534,0.47088813601308294,0.34138599989085505,0.9849108555320206,136.4315250904669,199.01871643310855,438.34242228331715,478.91851986920375,2.4365687103001448,3.3388550362306813,980.6176108783043,1009.163733923027,3.906615267090358,2.0444002483491173,134.08132609832347,177.9275639287416,4.767594927247838,2.026596813866835,48.13548257199156,114.00476442717762
5.619889658186762,0.9191507537585526,228.33204220475338,267.8847764702471,0.34905472720585945,0.25567270738401565,0.9205963355321481,50.052018440207384,110.71855278394084,253.23881023068256,289.84182242642225,4.2031338607738995,0.8344739674703421,401.6956089680803,430.5786524775758,6.177481044639099,1.1211439212331604,76.38837099270562,120.02791649541508,8.537190694719577,0.8085231989486508,13.536801192297487,75.02294716749888
4.09855690092037,2.9917022639987914,298.8806770348835,342.06379976620934,0.37129155295154215,0.29174997637455025,0.9999084603454581,146.13830389523545,214.45031437961754,326.7622213381526,365.3583248764601,3.4843824121036766,4.1396292922417635,615.3983042249382,650.1888015450164,3.5771523727040044,2.254960953581788,99.07115542822133,140.80212121013878,6.939852125862058,1.1607545466087459,57.41563100027867,120.96726896054716
10.245247498645213,0.8108065658450829,345.8068557449748,398.22376770355874,0.47021416711233416,0.3004902626520982,0.9791677673347473,141.85063712556774,218.78547738036525,385.1668277592464,432.852209695754,7.897860988841222,0.8418772445942492,838.6297626855448,873.7116200734893,9.881374027111812,0.8636883922792484,290.1675321446412,338.02270103510057,16.40551750725839,0.633136485014396,20.58521394113771,97.47951751282258
7.874958231795217,0.8783480237041045,348.50587509316534,391.61772501188454,0.4781478063309198,0.31043906307686453,0.9965648398882757,45.03803165551911,120.66852941848428,384.3319399434431,423.60478282499434,7.202160569151298,1.4166001637143717,775.4880495938801,804.2034388630904,7.522968724775298,0.3977352015909749,144.4700001525145,187.66441605923774,10.88545793105076,0.37541496895441545,19.494300080701166,90.23839668432693
3.8791036872410958,1.839341765193467,326.1032276605122,365.9159921949424,0.40510684199566893,0.28537206617564614,0.9971743166254158,155.21396461587898,215.79701970409238,357.0614274874385,393.1114582258935,3.4729353541082277,2.0958165941172435,564.404718522224,595.687233496648,2.5286978689953377,0.9676777762658458,56.869351303806454,98.57355201554739,7.21935651365585,2.288893731014285,48.144993179313495,109.15185718927755
16.981807233993443,1.364241135816081,351.5927697535807,410.19456350271645,0.517281212512097,0.34496875664477394,0.9982962701400905,124.68964001185073,220.0323607908118,397.38973171980143,448.57592551796324,15.04901056366687,1.5342899802296823,1150.7311834529635,1183.7882722261368,13.812579029554799,0.91280931338072,187.45079410950515,240.0201634333933,28.6732253954823,1.6231903666986347,68.87259140162429,156.10193900384755
11.207374417471117,0.5692368107737292,390.34343845210475,437.68983742255824,0.4532337320704507,0.274436691428521,1.0000000000000007,122.9619218334753,194.80683351293536,435.8973264686119,479.0699047553089,9.14567822164841,0.767948995451455,760.9618384969156,796.4672374165606,11.188334069314951,0.1733851187820695,124.30912811291908,172.59896075796632,18.761359926610762,0.7360230164289631,56.60855729490307,131.07922588519952
6.129859154410743,1.350493555965755,338.9144701538934,383.98730036618116,0.4460075055636312,0.3439827041713303,0.9949125879178843,131.62407532100534,188.5430366478391,374.26632043547113,417.3188802251232,4.427756844009402,1.445756279505528,669.914559756671,697.8581534443633,8.61971770432729,1.4758201109679634,228.45424591316535,277.1675068630041,6.939660961530503,0.9923693504322816,25.60869267286088,89.20685498256988
5.1992214179074905,0.8915356745281945,325.2195262202305,369.70895378670275,0.41613035461323505,0.2933701413766651,0.99581323326959,82.03632514833579,147.72996263923554,353.2791263439106,395.3219143037182,5.5249859431,1.2154774901009084,810.5774381470526,846.4908315762549,4.8848744719732675,0.4917617769599419,75.52781458577614,118.33526056254394,4.973497029849241,0.8461198803982519,35.45804537861288,96.8743666814115
3.2649552011867082,0.4704825575148235,245.97590463276063,281.7618650872616,0.435473073360373,0.292131430659582,0.9778349453490588,93.40321512933383,151.4364778076797,261.4263035698165,294.95937265987754,2.4634676724667486,0.4979783575521279,439.5174009914458,465.2395124922132,3.9753213315330664,0.34767679243068983,65.64400878217363,104.8337716472384,4.450417932614426,0.647658139053394,23.079740478302142,83.72965331580289
3.2103436309213835,1.2899891973993904,340.8553468225403,378.7096925044452,0.34780426931689823,0.2824241142494707,0.9904140572182153,192.3495953116899,253.05222890364405,356.91002266155107,392.29428316399117,2.9231470615820268,1.8139784801780674,626.7345422974611,655.8112538052907,2.781363725513188,0.6682252354008865,72.60146895718549,112.19665513249947,5.238762928598034,0.6944434560595159,17.013928803939134,78.8020796644305
10.88475438590374,0.42114790842081284,397.62926402306294,444.865577602331,0.4939724362244016,0.3094015400452547,0.9991066277859041,84.73201050909705,163.78463636098047,446.5194598846201,488.78447467129206,9.437910726926537,0.624461943079197,975.8086110843719,1006.1126121295592,10.353525312537071,0.17782919908887515,90.59204209443341,138.29248178721383,16.940949913312146,0.1771468387904461,16.836233343823658,91.7465799794237
6.258437409197649,1.1518814603492729,328.6745936713892,368.00729428716744,0.40529544532994377,0.2680830463430245,0.9713858955907143,146.98530742690093,215.20474979980165,354.80798415861,389.985742466857,5.160568266349686,1.663467998824521,612.4578765397354,641.264447019116,5.161604276015821,0.36180241364509574,74.13521381027559,113.9820170519029,12.517978720282304,1.193691101431939,53.478303382467224,122.85708745605592
